0,1,2
0.68448186,6.941866,19.32031
-1.446563,8.969649,7.0414696
0.91607714,6.11084,18.377127
-2.3756316,13.0743475,13.661504
-3.3880477,15.220091,12.961854
-1.1107589,9.530013,15.594493
0.15526994,7.992803,18.918104
-2.7361448,9.373281,5.2595606
-0.03863168,8.269677,18.811325
-3.0620565,15.736857,12.868503
-2.2582781,12.991123,13.60664
-3.0169332,9.166347,5.847856
-3.807995,15.334351,12.926259
-0.3371626,8.658255,18.220013
-5.769187,10.200029,13.031383
0.6510724,7.2144337,19.843262
-5.1840215,12.78699,13.225765
-0.52893865,8.806114,16.630346
-1.0775553,8.72578,7.270423
0.7793066,6.3287334,18.425064
-0.41790476,8.749947,17.805677
-3.2839124,9.334506,5.6638236
-2.8171866,9.143008,5.7971406
-6.2229476,12.299971,13.086117
-6.038204,12.801141,13.014112
-0.19909012,8.463672,7.3611298
0.66756195,7.3804173,19.952604
-3.0536082,14.158085,13.225544
-0.1014394,8.257067,18.08063
-3.911553,9.508462,6.417788
-1.6665969,9.061427,6.877473
0.4406954,7.6368656,19.29136
-0.37439284,8.559767,16.781464
0.7049725,7.2197304,19.85327
-5.621268,11.080481,13.311969
-2.9469256,12.13111,13.82085
-3.9775388,9.35628,7.7923646
-2.734463,15.95173,12.5781355
-2.5545669,13.447931,13.510408
-0.34429127,8.571333,17.455
0.3785113,7.8245063,19.562746
-2.8161814,12.350377,13.798115
-4.148286,9.190517,8.340514
0.4469108,7.6300488,19.307095
-4.004533,9.534393,6.5539703
0.05412081,7.990504,18.356064
-5.0619564,14.314041,12.984744
-1.0837646,11.218139,14.708855
0.7310311,6.8523417,19.429293
-1.1223993,10.714198,14.941553
-3.5746593,15.49842,12.871931
-2.495103,13.566789,13.444859
-5.2254148,10.963073,13.471366
-2.7966444,9.174671,5.6557946
0.48464015,7.3139234,18.884363
0.7272037,8.360009,7.125096
-1.1777701,11.388097,14.572859
-4.465517,13.923094,12.919432
-2.1935296,12.822127,13.69608
-3.9211965,9.409201,7.551265
-2.7355382,15.936159,12.629961
-2.6714735,15.817197,12.640901
0.33055478,8.391812,7.2118387
0.41533634,7.7555795,19.631874
-0.59927285,8.887623,16.660645
-5.8704576,10.11953,13.108911
-0.5676286,8.884242,16.79736
-6.05397,10.797398,13.24755
-5.276445,11.252352,13.412563
-4.95863,14.239749,12.948897
-0.571806,8.875474,16.517689
-2.8193402,13.372512,13.5199995
-2.8396978,14.460034,13.167366
-5.926114,12.891988,12.976015
0.91735125,6.1200895,18.27751
-5.824437,10.195854,13.166248
-2.8190105,15.671421,12.529985
0.26607794,7.6438146,18.481726
-1.2676313,11.684483,14.2626
-6.1870966,11.554405,13.075541
-2.720273,13.945059,13.340205
-5.101544,13.772908,13.218575
-4.2741084,9.569525,7.4802084
-2.5963986,15.963475,12.508413
0.537947,7.5486274,19.980814
-4.247384,9.530391,7.5715675
-2.4191816,13.396562,13.5307045
-3.919405,9.209923,8.148887
0.30871361,7.57743,18.44268
-0.8899211,9.49379,15.320124
-5.9268427,10.493688,13.346933
-1.899965,10.954867,14.608491
-2.1763558,12.887361,13.653631
-0.1621842,8.325407,18.73326
-2.1155913,10.617669,14.838916
0.03885693,8.028154,18.356977
-5.711845,10.471371,13.357955
-6.0595565,10.7826805,13.212625
-3.8846936,15.042798,12.903189
-2.7177951,14.002672,13.29864
-2.5664694,15.554401,12.706663
-3.502581,9.285518,5.96657
-6.3123794,12.106788,13.085684
-2.5482013,13.625061,13.448406
0.22780158,8.117281,19.391798
-5.1769934,13.603349,13.293661
-5.7190204,10.862424,13.308484
-3.7988646,9.263376,7.9001784
-3.2161508,15.180769,12.675575
0.5555314,7.181253,18.942522
-5.9635878,12.597876,13.122845
-3.7396188,14.942612,12.968482
-2.3922882,13.366098,13.564026
-0.5305333,8.871903,17.264372
-2.6316595,15.51146,12.729233
-3.3035967,15.59864,12.912654
-1.9306015,10.87988,14.576563
-0.4478508,8.7024145,18.002522
0.57926553,7.5260096,19.6796
-3.8985465,14.900836,12.94611
-2.9730613,9.270804,5.4395366
0.13371412,8.180445,7.6742187
-4.939214,11.93155,13.451912
-2.1438904,12.663272,13.762973
0.091641545,8.180219,19.364824
-1.9205866,10.490898,14.777982
-4.0423717,9.541873,6.6130877
-1.1930927,10.504296,15.277518
0.30739325,7.8571854,19.030275
-1.879611,8.858546,7.223747
0.2711843,7.961988,19.450754
-3.1025872,15.423897,12.9411335
-2.8924975,14.694925,13.0917425
0.66016567,6.7146454,19.430994
-3.6867173,9.353146,6.139805
-5.7631245,10.309031,13.243232
0.20932084,8.096892,7.744699
-3.8818448,15.176664,13.033912
-0.91252327,9.450641,16.39092
-1.2162954,10.5937395,15.1264305
0.22222859,8.111861,19.429499
-6.3330975,11.616987,13.135898
-2.259813,12.954295,13.624828
-1.6246899,11.883804,14.170818
-5.3853335,11.337519,13.320473
-6.1242876,10.760325,13.2560835
0.5471471,7.2135715,18.997385
-0.7593295,9.289628,16.862514
0.40765107,7.7851715,19.544176
-2.6310318,13.421805,13.465533
-5.174744,13.650099,13.209434
-2.9142582,12.4246,13.748607
-0.9577572,8.688284,7.3238454
0.104400575,8.245854,19.239376
-5.2287154,12.405983,13.326973
-4.83812,14.043715,12.928851
-0.4415917,8.801511,17.800354
-0.8456064,9.396154,16.473244
-2.8931231,15.528144,12.484291
-1.6595759,9.069266,6.871672
-5.616308,13.748036,12.999173
-3.7808528,9.4493685,6.241963
-1.2821268,9.73098,15.778771
-3.969373,15.288673,13.025239
-6.166463,12.635699,13.016545
-4.221789,9.337601,8.019969
0.16949625,8.014591,19.239868
-5.0003467,13.045889,13.156765
-3.563238,9.143312,7.9777174
-2.5757048,15.823742,12.673774
0.38022357,8.001392,7.8695774
-6.1057134,10.917776,13.23138
-1.7075013,12.182304,14.03529
0.083380386,8.009084,18.656483
0.6035499,7.484525,19.917454
-2.6716354,9.319687,5.3057017
-3.13108,15.254646,12.53523
-2.8378334,15.9259,12.715565
-2.9893868,12.129601,13.826595
-0.14207715,8.536,18.67375
0.6718934,7.4051156,19.982346
-2.8660836,9.288681,5.3344007
-6.1060276,10.732857,13.226067
-4.237723,9.593221,7.3158054
-0.89198875,8.654712,7.292962
-3.2096283,15.63584,12.821994
-0.43955767,8.738194,17.722258
-4.1061287,9.576884,6.9397078
-0.19130239,8.348187,17.864162
-5.5996695,10.813794,13.358124
-1.0404267,11.094137,14.733229
-5.438155,11.215138,13.348009
-5.1040225,12.490864,13.351321
-1.3064312,10.486387,15.2324505
0.045372125,8.141629,18.931803
-1.1299034,10.343856,14.730759
-5.037471,12.41245,13.360846
-2.0335152,10.393795,14.931733
0.16518544,8.541765,17.842642
0.6660303,7.0046773,19.255419
-5.9448404,13.10671,12.958244
-2.4963622,12.6674795,13.734862
-5.570024,13.958592,12.948029
-0.7982548,9.301179,16.723547
-0.12790534,8.307481,18.55045
0.04527233,7.9772787,18.115055
-5.87285,13.181762,13.048866
-1.0584817,10.093267,15.81382
-1.7328886,10.832285,14.748093
-1.2387501,10.487417,15.203401
-1.7647295,8.811429,7.269567
-5.666705,10.602843,12.411219
-0.9719673,8.606395,7.3785996
-3.6708322,9.335417,6.2087097
-2.5254447,12.498504,13.790408
-2.952808,12.292797,13.786417
-1.4987733,8.957998,7.054051
-1.053194,9.985437,14.881029
-1.2576108,11.650092,14.301812
-1.5098335,11.928508,14.186449
0.23968181,8.014237,19.379011
0.9037051,6.0779095,18.35379
-3.347591,9.304875,5.7356157
-0.01958698,8.148779,18.589499
-0.0017128462,8.093695,18.290575
-4.2328887,9.473073,7.658747
-5.6920047,13.072873,13.002287
-4.7921615,12.138329,13.28219
-0.45778134,8.7744665,17.415009
-5.6827364,13.668561,12.955196
-3.9554572,14.639082,12.945737
-1.5418721,11.038318,14.757401
0.73328215,6.7400875,19.473824
-0.6351805,8.958554,16.36094
-1.6090215,11.001245,14.7423315
-6.338338,12.027173,13.021235
-4.1414127,14.354932,12.861002
-0.63191336,9.042633,17.388487
-0.8901864,9.640113,15.76006
-3.8562157,9.441191,6.370224
-4.9945498,14.210117,12.965403
-0.579324,8.88299,16.421541
-5.830421,12.7128525,13.11423
-3.8302863,15.418834,12.993596
-0.81782705,9.378412,15.376098
-5.6767116,13.276204,13.120098
-6.319672,12.051836,13.042843
-1.4371792,11.406071,14.523458
-0.58729833,8.990175,17.601997
-4.978331,14.34268,12.997944
-6.262754,11.273296,13.137379
-3.3968606,9.276712,5.8318257
-5.6670623,13.707875,12.973383
-2.8554626,9.240206,5.371671
-0.022531684,8.0658655,18.14767
-2.8925803,9.286579,5.364826
-2.7215638,13.635287,13.419674
-5.2115374,11.839289,13.384939
-5.34406,13.426957,13.221341
-4.1000853,9.625979,6.888162
-2.8805075,9.302439,5.3393803
-3.7530494,15.176213,12.784084
-2.49002,13.4706955,13.472326
-1.3127131,11.810652,14.183773
-1.1518893,8.791198,7.3971157
-5.3483663,13.344489,13.089029
0.5788058,7.2118587,19.137777
-5.5565505,11.323677,13.3394575
-1.1510216,11.385432,14.4964
-5.5537486,13.948719,12.968536
-5.194583,14.237232,13.01038
0.92584914,6.1113987,18.479307
-4.943122,13.195918,13.296836
-6.2132993,12.330834,13.028679
-2.8760648,13.392849,13.465213
-2.7889001,15.695994,12.580129
-0.44557056,8.797837,17.978764
0.7218607,6.779284,19.475819
0.53487235,7.2470593,18.968197
-1.8855536,10.267366,14.9763365
-1.0494761,10.164927,15.727735
-3.0924263,13.359958,13.436891
-0.9635564,8.616271,7.3475623
-1.779632,10.106447,15.202267
-3.688628,15.21705,13.055943
-5.532545,13.891015,12.953613
-4.508954,13.449525,12.4660015
0.73133194,7.268362,19.968403
-1.3094287,10.507359,15.22159
-4.097492,15.095685,12.994047
0.5670984,8.173558,7.4220123
-4.2035084,9.291296,8.241972
-2.5609808,12.25734,13.7985115
0.25789195,8.0811,7.7770967
-1.5754046,8.77493,7.306082
-5.646875,13.840622,13.003115
-1.485766,11.527122,14.399747
-6.133762,12.564235,13.030787
-5.9443145,13.237722,12.979682
-3.8513472,14.952753,12.970837
-5.723418,13.396939,13.075021
-1.1250726,10.4393835,15.236153
-0.4123016,8.708658,17.724005
-4.2288074,9.590643,7.3505826
-0.24240944,8.524062,18.319878
-2.7913601,12.189673,13.865017
-4.2105327,9.23634,8.320931
-2.5067058,12.683927,13.741277
-3.318416,9.245717,5.919006
-4.091787,12.582082,13.415734
-0.18419513,8.431033,18.431389
-5.21498,13.724873,13.185868
-3.1059692,12.03504,13.851421
-0.57986397,8.980762,17.507318
-0.19826064,8.468652,7.3703413
0.36350545,8.018039,7.81309
-2.892195,13.04372,13.552939
-2.1184735,10.842661,14.593122
-3.977919,9.510501,6.5040064
-1.0839965,10.215267,14.888825
-1.989646,10.4735775,14.867508
0.6631129,6.8736544,19.332441
-1.438274,9.808797,15.598758
-3.0894494,12.877567,13.586125
0.7748935,6.697474,19.505753
-1.0429599,10.232687,15.687187
-0.14099818,8.454822,7.3479195
-0.38234654,8.670269,17.97291
-3.865926,9.511849,6.3294835
-0.9232732,9.744123,16.021439
-2.391105,12.5639515,13.822138
-2.5050828,13.189177,13.62275
-2.3966224,13.101281,13.686944
-4.9104137,13.671926,13.30967
-4.1982374,9.604478,7.3207655
-0.34171262,8.543813,18.234032
-3.774511,9.379697,6.157746
-2.9023798,9.281562,5.3826685
0.30847207,7.9462166,19.554132
-5.739428,13.235541,13.058221
-4.3909316,14.358218,12.933257
-1.9011533,11.387651,14.385147
-4.111513,9.100904,8.551098
1.1343523,5.8591113,17.520344
-3.1438286,15.248503,12.558266
-3.786831,9.282481,7.831153
-4.2509274,9.522984,7.583495
-1.1764321,11.525631,14.395323
-3.1161005,9.263648,5.519547
-1.1590475,11.241707,14.678841
0.49238628,7.6316223,19.632778
-1.1535422,10.4547825,15.306953
-0.8310706,9.503027,16.620121
-6.1060734,10.724957,13.244222
-6.1822753,10.858852,13.215049
-4.207885,9.286418,8.220889
-4.97309,14.2046795,13.110052
0.63838136,8.302783,7.203747
-5.7061653,10.609276,12.493365
-1.3320959,11.048105,14.845249
-6.0397696,10.67098,13.275642
0.7412404,6.7355757,19.4657
-2.856463,15.64632,12.578672
-1.3405442,8.691935,7.363588
-2.0427575,12.061935,14.054615
0.29321033,7.969147,19.536156
-1.7477201,10.644297,14.641866
-3.2222893,14.319147,13.192886
-3.724047,14.997697,12.911253
0.12217744,7.976921,18.703829
-6.2242327,11.234013,13.144129
-5.936164,10.513435,13.369334
-5.9041743,10.268172,13.226388
0.9331623,6.0300965,17.867144
-6.077353,12.533421,13.054459
-5.4883184,10.407529,12.666635
-1.9045278,8.857851,7.1830173
0.47590005,7.991821,7.7156367
0.44651264,8.34325,7.2475743
-4.5315504,14.1229105,12.893116
0.6779002,8.293576,7.198074
-4.5251584,13.420862,12.5069685
-4.103833,9.639455,6.975059
-6.1636887,11.66915,13.049773
-0.181907,8.466839,7.3530197
-3.739378,15.325919,12.88128
-6.2833753,12.167787,13.07626
0.34809268,7.872123,19.551844
-2.4565575,12.99992,13.683718
-6.005639,10.76006,12.933438
0.59468234,7.443725,19.896938
-3.2118714,9.184165,6.1840973
-2.0119588,12.51443,13.8401
-1.8438438,8.850268,7.1882567
-0.75295657,9.211989,15.653495
-4.195713,9.223806,8.337752
-5.856615,13.275526,13.010632
-5.7469187,13.659031,13.014956
-4.0068336,9.58259,6.5935993
-2.0123532,12.677351,13.809875
-3.0487795,15.699432,12.829774
-2.358319,13.321597,13.593678
-0.34145042,8.6673565,18.181965
0.26968044,7.620831,18.562872
-1.3343866,11.838764,14.158139
-5.2703485,13.787776,13.119825
-2.53134,15.928821,12.519427
-4.1349783,9.105564,8.575336
-2.988206,13.075857,13.55647
-0.52977264,8.908752,17.66445
-4.253167,9.486693,7.676413
-5.3685637,11.579265,13.275585
-1.4268727,11.915786,14.157817
-5.564666,13.642901,13.062208
0.61805975,8.241772,7.2630205
0.71508586,6.9444785,19.372648
-3.4610012,9.317559,5.819077
-2.6867602,9.307,5.3152285
-1.0961608,11.162284,14.615415
-4.2137213,9.554039,7.3393035
-0.056416444,8.233122,18.728235
-3.3413334,9.244551,5.9326377
-6.0460587,11.971281,13.090774
-6.289717,11.318152,13.206272
-5.273074,14.102299,13.039872
0.6075631,7.4476404,19.77291
-3.5140297,15.489361,13.155864
-3.4435134,14.739304,12.708578
-1.1104363,11.301356,14.557202
-2.0981154,10.731283,14.656862
0.6731177,7.321748,19.90381
-1.486629,10.42469,14.972915
-0.77924985,9.303911,15.478722
-5.7318025,13.190273,12.992438
0.39592332,7.4526954,18.651892
-3.1257737,12.051457,13.838888
-3.135311,14.597682,12.9781065
-4.109592,9.087832,8.57669
-5.1417856,12.796558,13.346111
-5.0175304,11.81942,13.442497
-2.8419445,14.559435,13.143795
